datetime,hour,amount
2022-06-06,21,397
2022-06-06,22,179
2022-06-06,23,181
2022-06-07,0,41
2022-06-07,1,24
2022-06-07,2,9
2022-06-07,3,10
2022-06-07,4,10
2022-06-07,5,27
2022-06-07,6,76
2022-06-07,7,708
2022-06-07,8,2385
2022-06-07,9,1824
2022-06-07,10,2357
2022-06-07,11,3190
2022-06-07,12,4320
2022-06-07,13,4212
2022-06-07,14,4110
2022-06-07,15,4080
2022-06-07,16,4246
2022-06-07,17,2713
2022-06-07,18,1579
2022-06-07,19,1220
2022-06-07,20,1086
2022-06-07,21,713
2022-06-07,22,473
2022-06-07,23,300
2022-06-08,0,71
2022-06-08,1,41
2022-06-08,2,21
2022-06-08,3,51
2022-06-08,4,21
2022-06-08,5,43
2022-06-08,6,120
2022-06-08,7,792
2022-06-08,8,2696
2022-06-08,9,1729
2022-06-08,10,2581
2022-06-08,11,3281
2022-06-08,12,4409
2022-06-08,13,4339
2022-06-08,14,4006
2022-06-08,15,4114
2022-06-08,16,3220
2022-06-08,17,1768
2022-06-08,18,1732
2022-06-08,19,1383
2022-06-08,20,1187
2022-06-08,21,895
2022-06-08,22,601
2022-06-08,23,355
2022-06-09,0,167
2022-06-09,1,62
2022-06-09,2,44
2022-06-09,3,44
2022-06-09,4,31
2022-06-09,5,75
2022-06-09,6,155
2022-06-09,7,832
2022-06-09,8,2744
2022-06-09,9,1645
2022-06-09,10,2511
2022-06-09,11,3358
2022-06-09,12,4629
2022-06-09,13,4351
2022-06-09,14,4367
2022-06-09,15,4457
2022-06-09,16,3505
2022-06-09,17,1545
2022-06-09,18,1596
2022-06-09,19,1397
2022-06-09,20,918
2022-06-09,21,804
2022-06-09,22,473
2022-06-09,23,373
2022-06-10,0,100
2022-06-10,1,31
2022-06-10,2,11
2022-06-10,3,13
2022-06-10,4,31
2022-06-10,5,31
2022-06-10,6,148
2022-06-10,7,718
2022-06-10,8,2826
2022-06-10,9,1745
2022-06-10,10,2835
2022-06-10,11,3818
2022-06-10,12,4990
2022-06-10,13,4927
2022-06-10,14,4589
2022-06-10,15,4908
2022-06-10,16,5430
2022-06-10,17,3608
2022-06-10,18,2469
2022-06-10,19,1864
2022-06-10,20,1528
2022-06-10,21,1441
2022-06-10,22,1148
2022-06-10,23,715
2022-06-11,0,320
2022-06-11,1,172
2022-06-11,2,90
2022-06-11,3,97
2022-06-11,4,36
2022-06-11,5,113
2022-06-11,6,111
2022-06-11,7,266
2022-06-11,8,1036
2022-06-11,9,1628
2022-06-11,10,3544
2022-06-11,11,5343
2022-06-11,12,7090
2022-06-11,13,7563
2022-06-11,14,8384
2022-06-11,15,8260
2022-06-11,16,2940
2022-06-11,17,2139
2022-06-11,18,1855
2022-06-11,19,1646
2022-06-11,20,1279
2022-06-11,21,1117
2022-06-11,22,866
2022-06-11,23,685
2022-06-12,0,294
2022-06-12,1,152
2022-06-12,2,100
2022-06-12,3,78
2022-06-12,4,43
2022-06-12,5,118
2022-06-12,6,105
2022-06-12,7,157
2022-06-12,8,457
2022-06-12,9,682
2022-06-12,10,756
2022-06-12,11,1072
2022-06-12,12,1453
2022-06-12,13,1603
2022-06-12,14,1631
2022-06-12,15,1656
2022-06-12,16,1727
2022-06-12,17,1598
2022-06-12,18,1353
2022-06-12,19,1359
2022-06-12,20,1007
2022-06-12,21,678
2022-06-12,22,428
2022-06-12,23,331
2022-06-13,0,114
2022-06-13,1,63
2022-06-13,2,28
2022-06-13,3,35
2022-06-13,4,26
2022-06-13,5,53
2022-06-13,6,141
2022-06-13,7,616
2022-06-13,8,1511
2022-06-13,9,849
2022-06-13,10,856
2022-06-13,11,1201
2022-06-13,12,1672
2022-06-13,13,1421
2022-06-13,14,1383
2022-06-13,15,1317
2022-06-13,16,1474
2022-06-13,17,1849
2022-06-13,18,2081
2022-06-13,19,1697
2022-06-13,20,1211
2022-06-13,21,846
2022-06-13,22,591
2022-06-13,23,350
2022-06-14,0,87
2022-06-14,1,44
2022-06-14,2,21
2022-06-14,3,25
2022-06-14,4,12
2022-06-14,5,71
2022-06-14,6,127
2022-06-14,7,982
2022-06-14,8,3302
2022-06-14,9,2066
2022-06-14,10,2665
2022-06-14,11,3592
2022-06-14,12,4990
2022-06-14,13,4595
2022-06-14,14,4539
2022-06-14,15,4777
2022-06-14,16,4241
2022-06-14,17,3141
2022-06-14,18,2166
2022-06-14,19,1674
2022-06-14,20,1333
